Episode,Score,Steps,AvgScore,Epsilon
3554,5,49,13.26,0.0100
3555,12,135,13.25,0.0100
3556,8,61,13.21,0.0100
3557,17,147,13.19,0.0100
3558,17,160,13.19,0.0100
3559,15,150,13.16,0.0100
3560,9,82,13.10,0.0100
3561,15,168,13.20,0.0100
3562,12,121,13.27,0.0100
3563,7,81,13.18,0.0100
3564,15,168,13.19,0.0100
3565,12,120,13.20,0.0100
3566,15,91,13.25,0.0100
3567,18,187,13.24,0.0100
3568,24,252,13.38,0.0100
3569,10,119,13.28,0.0100
3570,18,137,13.36,0.0100
3571,5,46,13.26,0.0100
3572,10,83,13.19,0.0100
3573,2,36,13.04,0.0100
3574,12,143,13.07,0.0100
3575,17,180,13.05,0.0100
3576,26,256,13.21,0.0100
3577,5,50,13.13,0.0100
3578,2,24,12.99,0.0100
3579,19,208,12.99,0.0100
3580,20,191,13.09,0.0100
3581,6,63,13.04,0.0100
3582,25,223,13.23,0.0100
3583,11,90,13.23,0.0100
3584,22,191,13.33,0.0100
3585,11,94,13.35,0.0100
3586,15,182,13.44,0.0100
3587,15,149,13.52,0.0100
3588,2,25,13.52,0.0100
3589,16,141,13.47,0.0100
3590,11,95,13.41,0.0100
3591,16,146,13.49,0.0100
3592,9,90,13.42,0.0100
3593,16,198,13.32,0.0100
3594,17,166,13.42,0.0100
3595,3,29,13.39,0.0100
3596,7,81,13.23,0.0100
3597,23,250,13.35,0.0100
3598,12,107,13.45,0.0100
3599,20,190,13.45,0.0100
3600,10,100,13.32,0.0100
3601,25,257,13.42,0.0100
3602,1,12,13.22,0.0100
3603,3,51,12.98,0.0100
3604,21,231,12.94,0.0100
3605,1,21,12.90,0.0100
3606,8,45,12.86,0.0100
3607,17,161,12.96,0.0100
3608,5,58,12.89,0.0100
3609,11,94,12.95,0.0100
3610,3,36,12.85,0.0100
3611,6,59,12.83,0.0100
3612,12,100,12.94,0.0100
3613,23,236,13.11,0.0100
3614,11,114,13.12,0.0100
3615,24,288,13.25,0.0100
3616,18,187,13.22,0.0100
3617,2,33,13.15,0.0100
3618,24,221,13.27,0.0100
3619,6,76,13.25,0.0100
3620,26,297,13.27,0.0100
3621,7,53,13.15,0.0100
3622,9,90,13.19,0.0100
3623,22,190,13.33,0.0100
3624,8,65,13.27,0.0100
3625,18,169,13.40,0.0100
3626,20,171,13.38,0.0100
3627,23,186,13.36,0.0100
3628,12,127,13.39,0.0100
3629,16,148,13.55,0.0100
3630,0,8,13.36,0.0100
3631,17,165,13.33,0.0100
3632,11,72,13.35,0.0100
3633,3,32,13.29,0.0100
3634,16,134,13.19,0.0100
3635,10,73,13.18,0.0100
3636,18,180,13.15,0.0100
3637,22,257,13.30,0.0100
3638,2,22,13.01,0.0100
3639,23,217,13.11,0.0100
3640,20,198,13.23,0.0100
3641,22,231,13.19,0.0100
3642,8,82,13.04,0.0100
3643,22,226,13.10,0.0100
3644,21,227,13.27,0.0100
3645,18,210,13.26,0.0100
3646,14,113,13.13,0.0100
3647,15,143,13.26,0.0100
3648,5,44,13.22,0.0100
3649,3,24,13.18,0.0100
3650,26,290,13.34,0.0100
3651,17,157,13.37,0.0100
3652,12,118,13.29,0.0100
3653,16,182,13.37,0.0100
3654,17,190,13.49,0.0100
3655,22,241,13.59,0.0100
3656,13,149,13.64,0.0100
3657,21,230,13.68,0.0100
3658,12,160,13.63,0.0100
3659,11,122,13.59,0.0100
3660,3,35,13.53,0.0100
3661,16,142,13.54,0.0100
3662,11,116,13.53,0.0100
3663,14,144,13.60,0.0100
3664,20,189,13.65,0.0100
3665,13,120,13.66,0.0100
3666,10,113,13.61,0.0100
3667,17,189,13.60,0.0100
3668,11,155,13.47,0.0100
3669,6,84,13.43,0.0100
3670,24,220,13.49,0.0100
3671,17,180,13.61,0.0100
3672,13,142,13.64,0.0100
3673,12,134,13.74,0.0100
3674,18,177,13.80,0.0100
3675,13,119,13.76,0.0100
3676,11,117,13.61,0.0100
3677,10,89,13.66,0.0100
3678,13,126,13.77,0.0100
3679,14,153,13.72,0.0100
3680,15,136,13.67,0.0100
3681,11,126,13.72,0.0100
3682,1,13,13.48,0.0100
3683,12,134,13.49,0.0100
3684,23,226,13.50,0.0100
3685,14,123,13.53,0.0100
3686,25,246,13.63,0.0100
3687,12,120,13.60,0.0100
3688,23,280,13.81,0.0100
3689,21,190,13.86,0.0100
3690,20,163,13.95,0.0100
3691,14,144,13.93,0.0100
3692,14,126,13.98,0.0100
3693,16,168,13.98,0.0100
3694,21,217,14.02,0.0100
3695,15,127,14.14,0.0100
3696,8,79,14.15,0.0100
3697,14,135,14.06,0.0100
3698,7,46,14.01,0.0100
3699,11,123,13.92,0.0100
3700,21,180,14.03,0.0100
3701,17,209,13.95,0.0100
3702,8,92,14.02,0.0100
3703,6,68,14.05,0.0100
3704,9,95,13.93,0.0100
3705,19,179,14.11,0.0100
3706,18,182,14.21,0.0100
3707,3,36,14.07,0.0100
3708,2,37,14.04,0.0100
3709,17,171,14.10,0.0100
3710,17,146,14.24,0.0100
3711,7,74,14.25,0.0100
3712,33,308,14.46,0.0100
3713,10,88,14.33,0.0100
3714,3,32,14.25,0.0100
3715,17,154,14.18,0.0100
3716,6,57,14.06,0.0100
3717,16,146,14.20,0.0100
3718,20,192,14.16,0.0100
3719,18,220,14.28,0.0100
3720,19,209,14.21,0.0100
3721,10,91,14.24,0.0100
3722,20,193,14.35,0.0100
3723,10,112,14.23,0.0100
3724,24,238,14.39,0.0100
3725,1,13,14.22,0.0100
3726,19,187,14.21,0.0100
3727,16,130,14.14,0.0100
3728,16,143,14.18,0.0100
3729,4,39,14.06,0.0100
3730,13,115,14.19,0.0100
3731,24,238,14.26,0.0100
3732,5,45,14.20,0.0100
3733,24,204,14.41,0.0100
3734,8,76,14.33,0.0100
3735,26,281,14.49,0.0100
3736,23,233,14.54,0.0100
3737,21,194,14.53,0.0100
3738,20,200,14.71,0.0100
3739,12,134,14.60,0.0100
3740,11,92,14.51,0.0100
3741,9,96,14.38,0.0100
3742,13,132,14.43,0.0100
3743,5,53,14.26,0.0100
3744,22,229,14.27,0.0100
3745,17,189,14.26,0.0100
3746,11,96,14.23,0.0100
3747,16,152,14.24,0.0100
3748,7,74,14.26,0.0100
3749,9,82,14.32,0.0100
3750,9,97,14.15,0.0100
3751,5,58,14.03,0.0100
3752,19,259,14.10,0.0100
3753,1,15,13.95,0.0100
3754,21,191,13.99,0.0100
3755,5,47,13.82,0.0100
3756,13,130,13.82,0.0100
3757,20,193,13.81,0.0100
3758,13,132,13.82,0.0100
3759,17,145,13.88,0.0100
3760,9,95,13.94,0.0100
3761,9,101,13.87,0.0100
3762,3,50,13.79,0.0100
3763,18,173,13.83,0.0100
3764,21,186,13.84,0.0100
3765,21,214,13.92,0.0100
3766,29,323,14.11,0.0100
3767,2,10,13.96,0.0100
3768,9,85,13.94,0.0100
3769,2,14,13.90,0.0100
3770,19,185,13.85,0.0100
3771,24,258,13.92,0.0100
3772,17,192,13.96,0.0100
3773,11,125,13.95,0.0100
3774,11,81,13.88,0.0100
3775,8,74,13.83,0.0100
3776,8,96,13.80,0.0100
3777,16,174,13.86,0.0100
3778,11,105,13.84,0.0100
3779,18,186,13.88,0.0100
3780,2,17,13.75,0.0100
3781,8,72,13.72,0.0100
3782,3,26,13.74,0.0100
3783,18,170,13.80,0.0100
3784,12,117,13.69,0.0100
3785,11,98,13.66,0.0100
3786,13,150,13.54,0.0100
3787,0,10,13.42,0.0100
3788,23,238,13.42,0.0100
3789,15,153,13.36,0.0100
3790,21,232,13.37,0.0100
3791,14,112,13.37,0.0100
3792,19,175,13.42,0.0100
3793,6,37,13.32,0.0100
3794,24,237,13.35,0.0100
3795,11,102,13.31,0.0100
3796,5,59,13.28,0.0100
3797,4,35,13.18,0.0100
3798,18,182,13.29,0.0100
3799,4,36,13.22,0.0100
3800,17,172,13.18,0.0100
3801,1,9,13.02,0.0100
3802,7,79,13.01,0.0100
3803,17,178,13.12,0.0100
3804,16,166,13.19,0.0100
3805,11,131,13.11,0.0100
3806,2,22,12.95,0.0100
3807,16,134,13.08,0.0100
3808,17,131,13.23,0.0100
3809,10,113,13.16,0.0100
3810,11,132,13.10,0.0100
3811,7,72,13.10,0.0100
3812,20,198,12.97,0.0100
3813,3,28,12.90,0.0100
3814,11,90,12.98,0.0100
3815,3,35,12.84,0.0100
3816,15,181,12.93,0.0100
3817,19,192,12.96,0.0100
3818,20,260,12.96,0.0100
3819,10,116,12.88,0.0100
3820,10,89,12.79,0.0100
3821,1,10,12.70,0.0100
3822,6,59,12.56,0.0100
3823,3,49,12.49,0.0100
3824,7,61,12.32,0.0100
3825,8,91,12.39,0.0100
3826,0,7,12.20,0.0100
3827,6,51,12.10,0.0100
3828,1,20,11.95,0.0100
3829,26,270,12.17,0.0100
3830,17,164,12.21,0.0100
3831,6,46,12.03,0.0100
3832,31,327,12.29,0.0100
3833,11,109,12.16,0.0100
3834,15,151,12.23,0.0100
3835,3,51,12.00,0.0100
3836,11,110,11.88,0.0100
3837,14,128,11.81,0.0100
3838,22,245,11.83,0.0100
3839,7,52,11.78,0.0100
3840,22,205,11.89,0.0100
3841,5,72,11.85,0.0100
3842,18,155,11.90,0.0100
3843,16,147,12.01,0.0100
3844,21,175,12.00,0.0100
3845,16,172,11.99,0.0100
3846,17,176,12.05,0.0100
3847,6,68,11.95,0.0100
3848,2,16,11.90,0.0100
3849,2,22,11.83,0.0100
3850,2,25,11.76,0.0100
3851,20,203,11.91,0.0100
3852,5,39,11.77,0.0100
3853,21,192,11.97,0.0100
3854,25,237,12.01,0.0100
3855,12,109,12.08,0.0100
3856,19,163,12.14,0.0100
3857,18,215,12.12,0.0100
3858,15,141,12.14,0.0100
3859,9,101,12.06,0.0100
3860,4,54,12.01,0.0100
3861,13,132,12.05,0.0100
3862,4,63,12.06,0.0100
3863,12,113,12.00,0.0100
3864,6,57,11.85,0.0100
3865,16,185,11.80,0.0100
3866,29,275,11.80,0.0100
3867,13,100,11.91,0.0100
3868,15,148,11.97,0.0100
3869,8,85,12.03,0.0100
3870,17,189,12.01,0.0100
3871,7,75,11.84,0.0100
3872,19,182,11.86,0.0100
3873,7,84,11.82,0.0100
3874,16,157,11.87,0.0100
3875,19,148,11.98,0.0100
3876,19,182,12.09,0.0100
3877,1,7,11.94,0.0100
3878,26,253,12.09,0.0100
3879,10,116,12.01,0.0100
3880,11,120,12.10,0.0100
3881,18,157,12.20,0.0100
3882,8,71,12.25,0.0100
3883,14,126,12.21,0.0100
3884,1,16,12.10,0.0100
3885,17,151,12.16,0.0100
3886,24,216,12.27,0.0100
3887,14,181,12.41,0.0100
3888,9,62,12.27,0.0100
3889,24,293,12.36,0.0100
3890,0,8,12.15,0.0100
3891,11,122,12.12,0.0100
3892,10,95,12.03,0.0100
3893,8,87,12.05,0.0100
3894,3,42,11.84,0.0100
3895,4,58,11.77,0.0100
3896,13,105,11.85,0.0100
3897,19,219,12.00,0.0100
3898,24,315,12.06,0.0100
3899,4,48,12.06,0.0100
3900,0,4,11.89,0.0100
3901,3,20,11.91,0.0100
3902,4,47,11.88,0.0100
3903,15,161,11.86,0.0100
3904,9,70,11.79,0.0100
3905,5,47,11.73,0.0100
3906,23,234,11.94,0.0100
3907,6,57,11.84,0.0100
3908,2,23,11.69,0.0100
3909,8,90,11.67,0.0100
3910,7,65,11.63,0.0100
3911,23,187,11.79,0.0100
3912,32,273,11.91,0.0100
3913,6,49,11.94,0.0100
3914,23,233,12.06,0.0100
3915,8,79,12.11,0.0100
3916,22,255,12.18,0.0100
3917,17,159,12.16,0.0100
3918,15,141,12.11,0.0100
3919,19,239,12.20,0.0100
3920,24,284,12.34,0.0100
3921,9,104,12.42,0.0100
3922,25,269,12.61,0.0100
3923,21,228,12.79,0.0100
3924,23,246,12.95,0.0100
3925,6,61,12.93,0.0100
3926,14,141,13.07,0.0100
3927,17,171,13.18,0.0100
3928,15,144,13.32,0.0100
3929,12,131,13.18,0.0100
3930,1,13,13.02,0.0100
3931,10,78,13.06,0.0100
3932,12,132,12.87,0.0100
3933,6,57,12.82,0.0100
3934,7,70,12.74,0.0100
3935,10,153,12.81,0.0100
3936,13,106,12.83,0.0100
3937,21,198,12.90,0.0100
3938,17,160,12.85,0.0100
3939,6,73,12.84,0.0100
3940,15,166,12.77,0.0100
3941,11,122,12.83,0.0100
3942,7,72,12.72,0.0100
3943,22,289,12.78,0.0100
3944,2,17,12.59,0.0100
3945,0,11,12.43,0.0100
3946,8,93,12.34,0.0100
3947,16,155,12.44,0.0100
3948,14,171,12.56,0.0100
3949,19,198,12.73,0.0100
3950,6,67,12.77,0.0100
3951,11,93,12.68,0.0100
3952,13,150,12.76,0.0100
3953,24,261,12.79,0.0100
3954,3,35,12.57,0.0100
3955,24,242,12.69,0.0100
3956,16,177,12.66,0.0100
3957,12,113,12.60,0.0100
3958,12,97,12.57,0.0100
3959,4,49,12.52,0.0100
3960,18,160,12.66,0.0100
3961,5,46,12.58,0.0100
3962,15,172,12.69,0.0100
3963,27,262,12.84,0.0100
3964,1,19,12.79,0.0100
3965,5,48,12.68,0.0100
3966,5,57,12.44,0.0100
3967,16,170,12.47,0.0100
3968,7,98,12.39,0.0100
3969,4,28,12.35,0.0100
3970,3,30,12.21,0.0100
3971,18,184,12.32,0.0100
3972,14,132,12.27,0.0100
3973,3,20,12.23,0.0100
3974,11,88,12.18,0.0100
3975,14,135,12.13,0.0100
3976,11,127,12.05,0.0100
3977,25,240,12.29,0.0100
3978,9,75,12.12,0.0100
3979,15,121,12.17,0.0100
3980,15,175,12.21,0.0100
3981,13,88,12.16,0.0100
3982,17,150,12.25,0.0100
3983,21,219,12.32,0.0100
3984,4,40,12.35,0.0100
3985,11,113,12.29,0.0100
3986,4,37,12.09,0.0100
3987,8,50,12.03,0.0100
3988,5,50,11.99,0.0100
3989,9,72,11.84,0.0100
3990,21,198,12.05,0.0100
3991,11,105,12.05,0.0100
3992,25,233,12.20,0.0100
3993,17,199,12.29,0.0100
3994,12,99,12.38,0.0100
3995,20,231,12.54,0.0100
3996,24,229,12.65,0.0100
3997,12,105,12.58,0.0100
3998,9,92,12.43,0.0100
3999,15,163,12.54,0.0100
4000,20,211,12.74,0.0100
4001,14,132,12.85,0.0100
4002,2,27,12.83,0.0100
4003,10,113,12.78,0.0100
4004,11,81,12.80,0.0100
4005,20,230,12.95,0.0100
4006,6,52,12.78,0.0100
4007,15,185,12.87,0.0100
4008,11,97,12.96,0.0100
4009,10,109,12.98,0.0100
4010,1,12,12.92,0.0100
4011,18,174,12.87,0.0100
4012,15,98,12.70,0.0100
4013,21,194,12.85,0.0100
4014,13,130,12.75,0.0100
4015,13,122,12.80,0.0100
4016,6,58,12.64,0.0100
4017,6,56,12.53,0.0100
4018,11,101,12.49,0.0100
4019,3,42,12.33,0.0100
4020,23,220,12.32,0.0100
4021,9,88,12.32,0.0100
4022,3,35,12.10,0.0100
4023,9,104,11.98,0.0100
4024,23,212,11.98,0.0100
4025,14,125,12.06,0.0100
4026,17,171,12.09,0.0100
4027,5,38,11.97,0.0100
4028,17,178,11.99,0.0100
4029,2,21,11.89,0.0100
4030,27,250,12.15,0.0100
4031,13,133,12.18,0.0100
4032,20,205,12.26,0.0100
4033,7,102,12.27,0.0100
4034,12,136,12.32,0.0100
4035,25,291,12.47,0.0100
4036,15,145,12.49,0.0100
4037,1,10,12.29,0.0100
4038,19,166,12.31,0.0100
4039,5,43,12.30,0.0100
4040,26,260,12.41,0.0100
4041,22,226,12.52,0.0100
4042,24,245,12.69,0.0100
4043,14,167,12.61,0.0100
4044,3,34,12.62,0.0100
4045,13,129,12.75,0.0100
4046,45,494,13.12,0.0100
4047,26,276,13.22,0.0100
4048,21,178,13.29,0.0100
4049,4,52,13.14,0.0100
4050,18,175,13.26,0.0100
4051,26,285,13.41,0.0100
4052,1,34,13.29,0.0100
4053,22,279,13.27,0.0100
4054,9,91,13.33,0.0100
4055,12,132,13.21,0.0100
4056,22,247,13.27,0.0100
4057,21,196,13.36,0.0100
4058,15,163,13.39,0.0100
4059,3,58,13.38,0.0100
4060,15,156,13.35,0.0100
4061,15,163,13.45,0.0100
4062,15,124,13.45,0.0100
4063,22,169,13.40,0.0100
4064,18,161,13.57,0.0100
4065,18,154,13.70,0.0100
4066,22,235,13.87,0.0100
4067,7,62,13.78,0.0100
4068,15,198,13.86,0.0100
4069,24,226,14.06,0.0100
4070,13,152,14.16,0.0100
4071,22,265,14.20,0.0100
4072,18,195,14.24,0.0100
4073,9,104,14.30,0.0100
4074,10,106,14.29,0.0100
4075,17,196,14.32,0.0100
4076,11,102,14.32,0.0100
4077,3,28,14.10,0.0100
4078,33,246,14.34,0.0100
4079,13,163,14.32,0.0100
4080,25,310,14.42,0.0100
4081,19,191,14.48,0.0100
4082,8,101,14.39,0.0100
4083,14,152,14.32,0.0100
4084,7,75,14.35,0.0100
4085,1,16,14.25,0.0100
4086,9,78,14.30,0.0100
4087,21,216,14.43,0.0100
4088,20,178,14.58,0.0100
4089,20,211,14.69,0.0100
4090,8,91,14.56,0.0100
4091,5,40,14.50,0.0100
4092,4,34,14.29,0.0100
4093,18,206,14.30,0.0100
4094,17,193,14.35,0.0100
4095,24,343,14.39,0.0100
4096,8,79,14.23,0.0100
4097,3,52,14.14,0.0100
4098,2,65,14.07,0.0100
4099,16,177,14.08,0.0100
4100,3,28,13.91,0.0100
4101,13,151,13.90,0.0100
4102,28,277,14.16,0.0100
4103,23,232,14.29,0.0100
4104,11,133,14.29,0.0100
4105,21,264,14.30,0.0100
4106,22,222,14.46,0.0100
4107,5,52,14.36,0.0100
4108,13,159,14.38,0.0100
4109,9,73,14.37,0.0100
4110,14,110,14.50,0.0100
4111,5,38,14.37,0.0100
4112,7,45,14.29,0.0100
4113,10,102,14.18,0.0100
4114,13,132,14.18,0.0100
4115,17,195,14.22,0.0100
4116,16,152,14.32,0.0100
4117,8,83,14.34,0.0100
4118,6,51,14.29,0.0100
4119,12,103,14.38,0.0100
4120,2,20,14.17,0.0100
4121,12,118,14.20,0.0100
4122,5,44,14.22,0.0100
4123,28,283,14.41,0.0100
4124,10,103,14.28,0.0100
4125,12,124,14.26,0.0100
4126,17,203,14.26,0.0100
4127,1,12,14.22,0.0100
4128,16,175,14.21,0.0100
4129,19,179,14.38,0.0100
4130,27,271,14.38,0.0100
4131,9,74,14.34,0.0100
4132,27,266,14.41,0.0100
4133,16,189,14.50,0.0100
4134,25,230,14.63,0.0100
4135,12,117,14.50,0.0100
4136,6,58,14.41,0.0100
4137,27,271,14.67,0.0100
4138,8,87,14.56,0.0100
4139,19,228,14.70,0.0100
4140,6,65,14.50,0.0100
4141,3,25,14.31,0.0100
4142,15,175,14.22,0.0100
4143,21,216,14.29,0.0100
4144,18,191,14.44,0.0100
4145,8,75,14.39,0.0100
4146,9,92,14.03,0.0100
4147,30,313,14.07,0.0100
4148,20,190,14.06,0.0100
4149,7,84,14.09,0.0100
4150,9,59,14.00,0.0100
4151,18,190,13.92,0.0100
4152,20,235,14.11,0.0100
4153,15,186,14.04,0.0100
4154,5,44,14.00,0.0100
4155,32,319,14.20,0.0100
4156,11,149,14.09,0.0100
4157,18,161,14.06,0.0100
4158,14,112,14.05,0.0100
4159,27,301,14.29,0.0100
4160,13,124,14.27,0.0100
4161,10,84,14.22,0.0100
4162,21,174,14.28,0.0100
4163,17,169,14.23,0.0100
4164,16,128,14.21,0.0100
4165,1,16,14.04,0.0100
4166,4,51,13.86,0.0100
4167,20,149,13.99,0.0100
4168,18,133,14.02,0.0100
4169,1,13,13.79,0.0100
4170,14,138,13.80,0.0100
4171,5,73,13.63,0.0100
4172,14,148,13.59,0.0100
4173,8,98,13.58,0.0100
4174,5,56,13.53,0.0100
4175,16,175,13.52,0.0100
4176,4,49,13.45,0.0100
4177,13,135,13.55,0.0100
4178,12,108,13.34,0.0100
4179,16,179,13.37,0.0100
4180,4,75,13.16,0.0100
4181,11,114,13.08,0.0100
4182,9,87,13.09,0.0100
4183,13,171,13.08,0.0100
4184,25,305,13.26,0.0100
4185,1,13,13.26,0.0100
4186,21,203,13.38,0.0100
4187,18,195,13.35,0.0100
4188,6,83,13.21,0.0100
4189,11,120,13.12,0.0100
4190,5,65,13.09,0.0100
4191,10,89,13.14,0.0100
4192,15,157,13.25,0.0100
4193,18,133,13.25,0.0100
4194,14,145,13.22,0.0100
4195,6,65,13.04,0.0100
4196,5,59,13.01,0.0100
4197,13,135,13.11,0.0100
4198,11,145,13.20,0.0100
4199,17,161,13.21,0.0100
4200,17,149,13.35,0.0100
4201,14,154,13.36,0.0100
4202,25,230,13.33,0.0100
4203,18,189,13.28,0.0100
4204,14,133,13.31,0.0100
4205,16,142,13.26,0.0100
4206,12,110,13.16,0.0100
4207,18,178,13.29,0.0100
4208,4,30,13.20,0.0100
4209,2,26,13.13,0.0100
4210,18,164,13.17,0.0100
4211,13,164,13.25,0.0100
4212,7,72,13.25,0.0100
4213,10,89,13.25,0.0100
4214,9,90,13.21,0.0100
4215,5,59,13.09,0.0100
4216,19,178,13.12,0.0100
4217,14,140,13.18,0.0100
4218,32,304,13.44,0.0100
4219,10,65,13.42,0.0100
4220,13,119,13.53,0.0100
4221,15,158,13.56,0.0100
4222,14,112,13.65,0.0100
4223,16,142,13.53,0.0100
4224,5,49,13.48,0.0100
4225,13,169,13.49,0.0100
4226,13,118,13.45,0.0100
4227,22,197,13.66,0.0100
4228,14,109,13.64,0.0100
4229,1,9,13.46,0.0100
4230,22,203,13.41,0.0100
4231,7,57,13.39,0.0100
4232,9,115,13.21,0.0100
4233,9,89,13.14,0.0100
4234,9,70,12.98,0.0100
4235,18,158,13.04,0.0100
4236,1,20,12.99,0.0100
4237,20,167,12.92,0.0100
4238,0,12,12.84,0.0100
4239,15,150,12.80,0.0100
4240,12,108,12.86,0.0100
4241,26,298,13.09,0.0100
4242,10,110,13.04,0.0100
4243,3,36,12.86,0.0100
4244,7,90,12.75,0.0100
4245,20,170,12.87,0.0100
4246,9,95,12.87,0.0100
4247,8,114,12.65,0.0100
4248,8,69,12.53,0.0100
4249,17,168,12.63,0.0100
4250,19,168,12.73,0.0100
4251,12,109,12.67,0.0100
4252,13,158,12.60,0.0100
4253,5,47,12.50,0.0100
4254,9,81,12.54,0.0100
4255,23,310,12.45,0.0100
4256,16,141,12.50,0.0100
4257,18,154,12.50,0.0100
4258,6,47,12.42,0.0100
4259,20,186,12.35,0.0100
4260,18,167,12.40,0.0100
4261,8,86,12.38,0.0100
4262,10,98,12.27,0.0100
4263,5,39,12.15,0.0100
4264,16,105,12.15,0.0100
4265,7,72,12.21,0.0100
4266,13,120,12.30,0.0100
4267,11,93,12.21,0.0100
4268,8,63,12.11,0.0100
4269,8,79,12.18,0.0100
4270,2,9,12.06,0.0100
4271,10,83,12.11,0.0100
4272,6,59,12.03,0.0100
4273,19,173,12.14,0.0100
4274,26,251,12.35,0.0100
4275,13,117,12.32,0.0100
4276,4,50,12.32,0.0100
4277,3,27,12.22,0.0100
4278,25,287,12.35,0.0100
4279,8,62,12.27,0.0100
4280,26,197,12.49,0.0100
4281,13,132,12.51,0.0100
4282,16,172,12.58,0.0100
4283,3,24,12.48,0.0100
4284,22,259,12.45,0.0100
4285,10,108,12.54,0.0100
4286,14,151,12.47,0.0100
4287,4,42,12.33,0.0100
4288,10,73,12.37,0.0100
4289,15,192,12.41,0.0100
4290,9,69,12.45,0.0100
4291,6,45,12.41,0.0100
4292,22,196,12.48,0.0100
4293,12,108,12.42,0.0100
4294,11,89,12.39,0.0100
4295,9,75,12.42,0.0100
4296,4,45,12.41,0.0100
4297,3,24,12.31,0.0100
4298,9,94,12.29,0.0100
4299,3,29,12.15,0.0100
4300,14,137,12.12,0.0100
4301,3,38,12.01,0.0100
4302,19,160,11.95,0.0100
4303,7,77,11.84,0.0100
4304,11,104,11.81,0.0100
4305,6,60,11.71,0.0100
4306,6,59,11.65,0.0100
4307,8,70,11.55,0.0100
4308,3,34,11.54,0.0100
4309,18,183,11.70,0.0100
4310,5,76,11.57,0.0100
4311,21,229,11.65,0.0100
4312,22,152,11.80,0.0100
4313,14,125,11.84,0.0100
4314,15,139,11.90,0.0100
4315,14,123,11.99,0.0100
4316,22,233,12.02,0.0100
4317,11,119,11.99,0.0100
4318,20,183,11.87,0.0100
4319,1,15,11.78,0.0100
4320,26,317,11.91,0.0100
4321,3,47,11.79,0.0100
4322,15,135,11.80,0.0100
4323,6,49,11.70,0.0100
4324,20,202,11.85,0.0100
4325,3,40,11.75,0.0100
4326,14,123,11.76,0.0100
4327,6,60,11.60,0.0100
4328,3,20,11.49,0.0100
4329,9,90,11.57,0.0100
4330,18,187,11.53,0.0100
4331,2,22,11.48,0.0100
4332,16,182,11.55,0.0100
4333,13,175,11.59,0.0100
4334,18,169,11.68,0.0100
4335,23,246,11.73,0.0100
4336,17,161,11.89,0.0100
4337,9,128,11.78,0.0100
4338,15,166,11.93,0.0100
4339,13,109,11.91,0.0100
4340,7,73,11.86,0.0100
4341,22,223,11.82,0.0100
4342,27,262,11.99,0.0100
4343,13,165,12.09,0.0100
4344,13,117,12.15,0.0100
4345,9,73,12.04,0.0100
4346,25,244,12.20,0.0100
4347,17,147,12.29,0.0100
4348,2,20,12.23,0.0100
4349,5,57,12.11,0.0100
4350,11,91,12.03,0.0100
4351,0,4,11.91,0.0100
4352,8,85,11.86,0.0100
4353,3,46,11.84,0.0100
4354,26,250,12.01,0.0100
4355,4,49,11.82,0.0100
4356,10,103,11.76,0.0100
4357,26,290,11.84,0.0100
4358,3,41,11.81,0.0100
4359,10,127,11.71,0.0100
4360,1,20,11.54,0.0100
4361,9,97,11.55,0.0100
4362,17,128,11.62,0.0100
4363,0,11,11.57,0.0100
4364,12,133,11.53,0.0100
4365,18,192,11.64,0.0100
4366,20,154,11.71,0.0100
4367,22,197,11.82,0.0100
4368,15,130,11.89,0.0100
4369,18,186,11.99,0.0100
4370,22,227,12.19,0.0100
4371,9,67,12.18,0.0100
4372,10,121,12.22,0.0100
4373,11,144,12.14,0.0100
4374,6,71,11.94,0.0100
4375,21,237,12.02,0.0100
4376,11,115,12.09,0.0100
4377,3,37,12.09,0.0100
4378,4,23,11.88,0.0100
4379,3,27,11.83,0.0100
4380,10,69,11.67,0.0100
4381,25,260,11.79,0.0100
4382,12,138,11.75,0.0100
4383,13,108,11.85,0.0100
4384,11,89,11.74,0.0100
4385,18,182,11.82,0.0100
4386,9,77,11.77,0.0100
4387,17,194,11.90,0.0100
4388,9,104,11.89,0.0100
4389,10,151,11.84,0.0100
4390,19,192,11.94,0.0100
4391,10,105,11.98,0.0100
4392,5,54,11.81,0.0100
4393,2,16,11.71,0.0100
4394,10,128,11.70,0.0100
4395,32,342,11.93,0.0100
4396,5,49,11.94,0.0100
4397,13,150,12.04,0.0100
4398,28,306,12.23,0.0100
4399,11,113,12.31,0.0100
4400,4,45,12.21,0.0100
4401,15,165,12.33,0.0100
4402,15,171,12.29,0.0100
4403,35,351,12.57,0.0100
4404,11,100,12.57,0.0100
4405,12,113,12.63,0.0100
4406,15,191,12.72,0.0100
4407,4,79,12.68,0.0100
4408,18,200,12.83,0.0100
4409,14,153,12.79,0.0100
4410,5,45,12.79,0.0100
4411,21,225,12.79,0.0100
4412,6,51,12.63,0.0100
4413,2,19,12.51,0.0100
4414,11,119,12.47,0.0100
4415,16,134,12.49,0.0100
4416,26,219,12.53,0.0100
4417,5,85,12.47,0.0100
4418,13,125,12.40,0.0100
4419,10,121,12.49,0.0100
4420,3,30,12.26,0.0100
4421,20,211,12.43,0.0100
4422,8,79,12.36,0.0100
4423,20,203,12.50,0.0100
4424,10,92,12.40,0.0100
4425,0,10,12.37,0.0100
4426,33,364,12.56,0.0100
