Episode,Score,Steps,AvgScore,Epsilon,QStates
17200,6,86,3.18,0.1790,9069
17201,6,75,3.24,0.1790,9070
17202,6,81,3.22,0.1790,9070
17203,2,50,3.20,0.1790,9070
17204,2,22,3.19,0.1790,9071
17205,1,19,3.16,0.1789,9071
17206,2,43,3.15,0.1789,9071
17207,3,27,3.16,0.1789,9072
17208,1,12,3.16,0.1789,9072
17209,2,37,3.15,0.1789,9073
17210,2,19,3.11,0.1789,9073
17211,3,37,3.10,0.1788,9073
17212,3,37,3.09,0.1788,9073
17213,6,105,3.14,0.1788,9075
17214,3,40,3.16,0.1788,9076
17215,3,18,3.17,0.1788,9076
17216,5,80,3.19,0.1787,9076
17217,2,23,3.21,0.1787,9076
17218,5,32,3.26,0.1787,9078
17219,1,19,3.25,0.1787,9078
17220,3,30,3.28,0.1787,9078
17221,6,50,3.32,0.1787,9078
17222,4,78,3.31,0.1786,9079
17223,9,115,3.35,0.1786,9082
17224,3,36,3.36,0.1786,9082
17225,6,55,3.39,0.1786,9083
17226,1,19,3.35,0.1786,9083
17227,6,64,3.41,0.1786,9083
17228,7,76,3.42,0.1785,9085
17229,4,38,3.43,0.1785,9085
17230,1,39,3.44,0.1785,9085
17231,3,74,3.47,0.1785,9088
17232,3,35,3.47,0.1785,9088
17233,7,52,3.50,0.1784,9089
17234,0,15,3.48,0.1784,9089
17235,5,77,3.49,0.1784,9093
17236,1,4,3.46,0.1784,9093
17237,3,51,3.44,0.1784,9093
17238,1,21,3.40,0.1784,9093
17239,4,62,3.42,0.1783,9094
17240,4,50,3.39,0.1783,9094
17241,3,42,3.40,0.1783,9094
17242,3,55,3.40,0.1783,9095
17243,2,28,3.38,0.1783,9095
17244,4,49,3.36,0.1782,9095
17245,1,11,3.32,0.1782,9095
17246,3,18,3.28,0.1782,9095
17247,0,4,3.27,0.1782,9095
17248,5,99,3.28,0.1782,9096
17249,2,24,3.26,0.1782,9096
17250,5,72,3.29,0.1781,9098
17251,2,27,3.30,0.1781,9098
17252,1,14,3.26,0.1781,9098
17253,6,81,3.26,0.1781,9100
17254,3,47,3.25,0.1781,9100
17255,2,48,3.26,0.1781,9100
17256,6,51,3.25,0.1780,9101
17257,4,50,3.24,0.1780,9101
17258,4,51,3.24,0.1780,9103
17259,1,14,3.25,0.1780,9103
17260,3,47,3.22,0.1780,9103
17261,3,54,3.23,0.1779,9104
17262,0,12,3.22,0.1779,9104
17263,7,84,3.25,0.1779,9106
17264,5,56,3.26,0.1779,9106
17265,1,25,3.24,0.1779,9106
17266,2,23,3.21,0.1779,9106
17267,1,15,3.21,0.1778,9106
17268,3,54,3.19,0.1778,9107
17269,3,34,3.19,0.1778,9107
17270,1,19,3.17,0.1778,9108
17271,2,16,3.17,0.1778,9108
17272,2,22,3.18,0.1777,9108
17273,2,26,3.18,0.1777,9108
17274,2,26,3.19,0.1777,9108
17275,3,26,3.17,0.1777,9108
17276,2,23,3.13,0.1777,9109
17277,6,76,3.18,0.1777,9110
17278,3,47,3.17,0.1776,9110
17279,5,48,3.20,0.1776,9111
17280,0,7,3.17,0.1776,9111
17281,1,8,3.12,0.1776,9111
17282,8,98,3.14,0.1776,9112
17283,3,56,3.13,0.1776,9112
17284,5,65,3.13,0.1775,9112
17285,2,19,3.11,0.1775,9112
17286,6,73,3.15,0.1775,9112
17287,7,86,3.21,0.1775,9118
17288,6,74,3.26,0.1775,9119
17289,0,5,3.25,0.1774,9119
17290,1,15,3.23,0.1774,9119
17291,4,60,3.22,0.1774,9121
17292,7,92,3.28,0.1774,9124
17293,2,21,3.29,0.1774,9124
17294,1,16,3.28,0.1774,9124
17295,4,47,3.28,0.1773,9125
17296,5,44,3.30,0.1773,9126
17297,5,79,3.31,0.1773,9126
17298,2,18,3.28,0.1773,9126
17299,5,45,3.32,0.1773,9126
17300,5,53,3.31,0.1773,9126
17301,6,42,3.31,0.1772,9128
17302,1,46,3.26,0.1772,9129
17303,4,39,3.28,0.1772,9129
17304,1,29,3.27,0.1772,9130
17305,2,30,3.28,0.1772,9130
17306,2,24,3.28,0.1771,9130
17307,6,67,3.31,0.1771,9130
17308,4,75,3.34,0.1771,9130
17309,5,63,3.37,0.1771,9130
17310,5,74,3.40,0.1771,9131
17311,6,50,3.43,0.1771,9132
17312,2,40,3.42,0.1770,9132
17313,2,28,3.38,0.1770,9132
17314,5,58,3.40,0.1770,9132
17315,3,37,3.40,0.1770,9132
17316,1,17,3.36,0.1770,9132
17317,2,9,3.36,0.1770,9132
17318,7,82,3.38,0.1769,9132
17319,3,71,3.40,0.1769,9132
17320,0,6,3.37,0.1769,9132
17321,2,28,3.33,0.1769,9132
17322,2,20,3.31,0.1769,9132
17323,6,90,3.28,0.1768,9133
17324,3,18,3.28,0.1768,9133
17325,3,35,3.25,0.1768,9133
17326,5,74,3.29,0.1768,9133
17327,2,12,3.25,0.1768,9135
17328,6,66,3.24,0.1768,9136
17329,3,42,3.23,0.1767,9137
17330,1,21,3.23,0.1767,9137
17331,2,15,3.22,0.1767,9137
17332,4,52,3.23,0.1767,9137
17333,3,26,3.19,0.1767,9137
17334,3,27,3.22,0.1766,9137
17335,4,50,3.21,0.1766,9140
17336,2,30,3.22,0.1766,9140
17337,4,51,3.23,0.1766,9141
17338,0,4,3.22,0.1766,9141
17339,6,94,3.24,0.1766,9141
17340,3,19,3.23,0.1765,9141
17341,6,83,3.26,0.1765,9142
17342,1,32,3.24,0.1765,9142
17343,3,18,3.25,0.1765,9142
17344,3,39,3.24,0.1765,9142
17345,4,46,3.27,0.1765,9142
17346,1,8,3.25,0.1764,9142
17347,1,30,3.26,0.1764,9142
17348,0,8,3.21,0.1764,9142
17349,1,26,3.20,0.1764,9142
17350,4,34,3.19,0.1764,9142
17351,5,37,3.22,0.1763,9142
17352,6,63,3.27,0.1763,9146
17353,0,11,3.21,0.1763,9146
17354,5,45,3.23,0.1763,9146
17355,1,35,3.22,0.1763,9146
17356,2,13,3.18,0.1763,9146
17357,3,26,3.17,0.1762,9146
17358,5,66,3.18,0.1762,9146
17359,4,26,3.21,0.1762,9148
17360,2,30,3.20,0.1762,9148
17361,1,14,3.18,0.1762,9148
17362,3,43,3.21,0.1762,9148
17363,8,82,3.22,0.1761,9152
17364,5,67,3.22,0.1761,9153
17365,9,105,3.30,0.1761,9154
17366,3,33,3.31,0.1761,9154
17367,1,15,3.31,0.1761,9154
17368,3,38,3.31,0.1761,9154
17369,1,27,3.29,0.1760,9154
17370,6,91,3.34,0.1760,9161
17371,5,78,3.37,0.1760,9161
17372,0,7,3.35,0.1760,9161
17373,6,86,3.39,0.1760,9164
17374,1,12,3.38,0.1759,9164
17375,2,18,3.37,0.1759,9164
17376,1,23,3.36,0.1759,9164
17377,2,36,3.32,0.1759,9164
17378,2,27,3.31,0.1759,9164
17379,5,53,3.31,0.1759,9166
17380,0,9,3.31,0.1758,9166
17381,3,30,3.33,0.1758,9166
17382,2,14,3.27,0.1758,9166
17383,2,24,3.26,0.1758,9166
17384,6,80,3.27,0.1758,9166
17385,2,10,3.27,0.1758,9166
17386,6,81,3.27,0.1757,9166
17387,5,68,3.25,0.1757,9167
17388,7,96,3.26,0.1757,9169
17389,6,79,3.32,0.1757,9170
17390,0,9,3.31,0.1757,9170
17391,4,40,3.31,0.1756,9170
17392,3,28,3.27,0.1756,9170
17393,0,11,3.25,0.1756,9170
17394,2,54,3.26,0.1756,9172
17395,1,20,3.23,0.1756,9172
17396,6,103,3.24,0.1756,9174
17397,3,21,3.22,0.1755,9174
17398,5,60,3.25,0.1755,9175
17399,4,61,3.24,0.1755,9175
17400,1,10,3.20,0.1755,9175
17401,2,26,3.16,0.1755,9175
17402,2,14,3.17,0.1755,9175
17403,4,34,3.17,0.1754,9175
17404,4,98,3.20,0.1754,9177
17405,5,53,3.23,0.1754,9179
17406,1,19,3.22,0.1754,9179
17407,2,70,3.18,0.1754,9179
17408,2,22,3.16,0.1753,9179
17409,3,25,3.14,0.1753,9179
17410,3,34,3.12,0.1753,9179
17411,4,103,3.10,0.1753,9179
17412,6,76,3.14,0.1753,9180
17413,8,87,3.20,0.1753,9180
17414,3,83,3.18,0.1752,9180
17415,4,57,3.19,0.1752,9181
17416,0,6,3.18,0.1752,9181
17417,1,5,3.17,0.1752,9181
17418,1,21,3.11,0.1752,9181
17419,3,19,3.11,0.1752,9181
17420,1,15,3.12,0.1751,9181
17421,5,56,3.15,0.1751,9183
17422,4,80,3.17,0.1751,9183
17423,5,44,3.16,0.1751,9183
17424,8,92,3.21,0.1751,9185
17425,3,43,3.21,0.1750,9185
17426,5,62,3.21,0.1750,9186
17427,2,21,3.21,0.1750,9186
17428,3,49,3.18,0.1750,9186
17429,2,26,3.17,0.1750,9186
17430,0,10,3.16,0.1750,9186
17431,3,38,3.17,0.1749,9186
17432,2,19,3.15,0.1749,9186
17433,5,48,3.17,0.1749,9187
17434,2,30,3.16,0.1749,9187
17435,3,53,3.15,0.1749,9188
17436,4,32,3.17,0.1749,9188
17437,1,11,3.14,0.1748,9188
17438,0,11,3.14,0.1748,9188
17439,0,7,3.08,0.1748,9188
17440,2,12,3.07,0.1748,9188
17441,3,35,3.04,0.1748,9188
17442,1,18,3.04,0.1748,9188
17443,7,97,3.08,0.1747,9188
17444,0,6,3.05,0.1747,9188
17445,0,4,3.01,0.1747,9188
17446,3,35,3.03,0.1747,9189
17447,6,69,3.08,0.1747,9189
17448,4,44,3.12,0.1746,9189
17449,2,22,3.13,0.1746,9189
17450,6,70,3.15,0.1746,9190
17451,1,26,3.11,0.1746,9190
17452,5,49,3.10,0.1746,9191
17453,6,80,3.16,0.1746,9193
17454,2,26,3.13,0.1745,9193
17455,1,15,3.13,0.1745,9193
17456,1,18,3.12,0.1745,9193
17457,1,25,3.10,0.1745,9193
17458,0,4,3.05,0.1745,9193
17459,5,61,3.06,0.1745,9194
17460,6,57,3.10,0.1744,9196
17461,1,13,3.10,0.1744,9196
17462,5,91,3.12,0.1744,9197
17463,1,11,3.05,0.1744,9197
17464,1,12,3.01,0.1744,9197
17465,3,39,2.95,0.1744,9197
17466,5,51,2.97,0.1743,9197
17467,5,55,3.01,0.1743,9199
17468,3,73,3.01,0.1743,9199
17469,2,41,3.02,0.1743,9199
17470,3,40,2.99,0.1743,9199
17471,3,39,2.97,0.1742,9199
17472,5,74,3.02,0.1742,9203
17473,1,20,2.97,0.1742,9203
17474,7,69,3.03,0.1742,9204
17475,4,52,3.05,0.1742,9205
17476,4,63,3.08,0.1742,9205
17477,4,52,3.10,0.1741,9205
17478,5,37,3.13,0.1741,9206
17479,4,35,3.12,0.1741,9206
17480,1,7,3.13,0.1741,9206
17481,5,61,3.15,0.1741,9207
17482,1,15,3.14,0.1741,9207
17483,3,47,3.15,0.1740,9207
17484,6,77,3.15,0.1740,9207
17485,1,23,3.14,0.1740,9207
17486,6,58,3.14,0.1740,9207
17487,2,39,3.11,0.1740,9209
17488,2,35,3.06,0.1739,9209
17489,4,52,3.04,0.1739,9211
17490,1,11,3.05,0.1739,9212
17491,1,22,3.02,0.1739,9212
17492,7,72,3.06,0.1739,9212
17493,6,95,3.12,0.1739,9213
17494,3,28,3.13,0.1738,9213
17495,6,79,3.18,0.1738,9214
17496,6,70,3.18,0.1738,9214
17497,4,57,3.19,0.1738,9215
17498,8,70,3.22,0.1738,9215
17499,6,85,3.24,0.1738,9217
17500,4,21,3.27,0.1737,9218
17501,1,24,3.26,0.1737,9218
17502,0,4,3.24,0.1737,9218
17503,4,60,3.24,0.1737,9218
17504,2,24,3.22,0.1737,9218
17505,2,73,3.19,0.1737,9218
17506,3,26,3.21,0.1736,9219
17507,5,70,3.24,0.1736,9220
17508,3,33,3.25,0.1736,9220
17509,2,35,3.24,0.1736,9220
17510,4,70,3.25,0.1736,9223
17511,2,15,3.23,0.1736,9223
17512,3,37,3.20,0.1735,9223
17513,4,66,3.16,0.1735,9223
17514,2,20,3.15,0.1735,9223
17515,0,8,3.11,0.1735,9223
17516,6,71,3.17,0.1735,9225
17517,5,87,3.21,0.1734,9226
17518,1,20,3.21,0.1734,9226
17519,5,59,3.23,0.1734,9227
17520,0,20,3.22,0.1734,9227
17521,4,63,3.21,0.1734,9227
17522,7,99,3.24,0.1734,9228
17523,1,9,3.20,0.1733,9228
17524,4,43,3.16,0.1733,9229
17525,2,36,3.15,0.1733,9229
17526,3,47,3.13,0.1733,9229
17527,6,54,3.17,0.1733,9230
17528,4,33,3.18,0.1733,9231
17529,5,58,3.21,0.1732,9231
17530,0,13,3.21,0.1732,9231
17531,2,15,3.20,0.1732,9231
17532,7,84,3.25,0.1732,9234
17533,4,23,3.24,0.1732,9234
17534,6,107,3.28,0.1732,9236
17535,5,50,3.30,0.1731,9236
17536,5,78,3.31,0.1731,9237
17537,4,69,3.34,0.1731,9237
17538,7,61,3.41,0.1731,9239
17539,4,65,3.45,0.1731,9240
17540,2,16,3.45,0.1730,9240
17541,6,48,3.48,0.1730,9240
17542,1,19,3.48,0.1730,9240
17543,3,40,3.44,0.1730,9242
17544,5,66,3.49,0.1730,9244
17545,0,10,3.49,0.1730,9244
17546,6,84,3.52,0.1729,9244
17547,0,12,3.46,0.1729,9244
17548,2,26,3.44,0.1729,9244
17549,2,33,3.44,0.1729,9244
17550,3,28,3.41,0.1729,9244
17551,7,67,3.47,0.1729,9247
17552,1,18,3.43,0.1728,9248
17553,2,40,3.39,0.1728,9249
17554,4,56,3.41,0.1728,9249
17555,3,40,3.43,0.1728,9250
17556,4,64,3.46,0.1728,9250
17557,7,98,3.52,0.1728,9250
17558,7,86,3.59,0.1727,9251
17559,1,17,3.55,0.1727,9251
17560,2,22,3.51,0.1727,9251
17561,4,99,3.54,0.1727,9253
17562,4,58,3.53,0.1727,9254
17563,0,13,3.52,0.1727,9254
17564,4,74,3.55,0.1726,9254
17565,0,5,3.52,0.1726,9254
17566,4,54,3.51,0.1726,9256
17567,4,25,3.50,0.1726,9256
17568,0,4,3.47,0.1726,9256
17569,4,58,3.49,0.1725,9256
17570,6,68,3.52,0.1725,9257
17571,3,29,3.52,0.1725,9257
17572,3,46,3.50,0.1725,9257
17573,3,52,3.52,0.1725,9257
17574,2,14,3.47,0.1725,9257
17575,5,62,3.48,0.1724,9257
17576,7,84,3.51,0.1724,9257
17577,3,53,3.50,0.1724,9257
17578,2,41,3.47,0.1724,9258
17579,1,12,3.44,0.1724,9258
17580,6,44,3.49,0.1724,9259
17581,3,66,3.47,0.1723,9259
17582,1,8,3.47,0.1723,9259
17583,4,31,3.48,0.1723,9259
17584,4,40,3.46,0.1723,9261
17585,4,51,3.49,0.1723,9261
17586,6,55,3.49,0.1723,9261
17587,3,42,3.50,0.1722,9261
17588,5,87,3.53,0.1722,9262
17589,1,27,3.50,0.1722,9262
17590,6,64,3.55,0.1722,9262
17591,6,44,3.60,0.1722,9263
17592,6,69,3.59,0.1722,9263
17593,5,40,3.58,0.1721,9263
17594,0,4,3.55,0.1721,9263
17595,3,30,3.52,0.1721,9263
17596,1,11,3.47,0.1721,9263
17597,2,27,3.45,0.1721,9263
17598,6,59,3.43,0.1720,9263
17599,8,74,3.45,0.1720,9263
17600,0,4,3.41,0.1720,9263
17601,1,9,3.41,0.1720,9263
17602,0,17,3.41,0.1720,9264
17603,4,45,3.41,0.1720,9264
17604,4,27,3.43,0.1719,9265
17605,7,79,3.48,0.1719,9268
17606,2,36,3.47,0.1719,9268
17607,6,82,3.48,0.1719,9268
17608,5,69,3.50,0.1719,9269
17609,6,49,3.54,0.1719,9270
17610,6,87,3.56,0.1718,9271
17611,1,21,3.55,0.1718,9271
17612,2,24,3.54,0.1718,9271
17613,4,26,3.54,0.1718,9272
17614,2,15,3.54,0.1718,9272
17615,6,80,3.60,0.1718,9275
17616,2,31,3.56,0.1717,9275
17617,6,60,3.57,0.1717,9275
17618,4,43,3.60,0.1717,9275
17619,4,41,3.59,0.1717,9275
17620,8,80,3.67,0.1717,9276
17621,2,63,3.65,0.1717,9276
17622,4,23,3.62,0.1716,9276
17623,2,30,3.63,0.1716,9276
17624,2,33,3.61,0.1716,9276
17625,1,15,3.60,0.1716,9276
17626,3,57,3.60,0.1716,9276
17627,5,57,3.59,0.1715,9276
17628,2,12,3.57,0.1715,9276
17629,1,10,3.53,0.1715,9276
17630,3,46,3.56,0.1715,9277
17631,2,42,3.56,0.1715,9278
17632,3,22,3.52,0.1715,9278
17633,1,13,3.49,0.1714,9278
17634,3,54,3.46,0.1714,9278
17635,0,21,3.41,0.1714,9278
17636,2,19,3.38,0.1714,9279
17637,0,10,3.34,0.1714,9279
17638,2,24,3.29,0.1714,9279
17639,4,57,3.29,0.1713,9279
17640,7,121,3.34,0.1713,9280
17641,0,4,3.28,0.1713,9280
17642,1,14,3.28,0.1713,9280
17643,6,66,3.31,0.1713,9280
17644,6,80,3.32,0.1713,9281
17645,5,47,3.37,0.1712,9281
17646,5,62,3.36,0.1712,9282
17647,1,15,3.37,0.1712,9282
17648,0,12,3.35,0.1712,9282
17649,1,18,3.34,0.1712,9282
17650,5,63,3.36,0.1712,9284
17651,4,19,3.33,0.1711,9284
17652,8,115,3.40,0.1711,9286
17653,8,85,3.46,0.1711,9286
17654,4,42,3.46,0.1711,9286
17655,3,31,3.46,0.1711,9286
17656,3,38,3.45,0.1711,9286
17657,2,25,3.40,0.1710,9286
17658,0,14,3.33,0.1710,9286
17659,2,24,3.34,0.1710,9286
17660,3,44,3.35,0.1710,9286
17661,4,50,3.35,0.1710,9287
17662,3,40,3.34,0.1709,9287
17663,0,14,3.34,0.1709,9287
17664,6,65,3.36,0.1709,9287
17665,7,132,3.43,0.1709,9289
17666,3,17,3.42,0.1709,9289
17667,4,75,3.42,0.1709,9290
17668,0,6,3.42,0.1708,9290
17669,3,24,3.41,0.1708,9290
17670,2,32,3.37,0.1708,9290
17671,3,59,3.37,0.1708,9291
17672,1,13,3.35,0.1708,9291
17673,2,25,3.34,0.1708,9291
17674,3,56,3.35,0.1707,9291
17675,0,13,3.30,0.1707,9291
17676,5,48,3.28,0.1707,9291
17677,4,34,3.29,0.1707,9292
17678,1,15,3.28,0.1707,9292
17679,2,23,3.29,0.1707,9293
17680,3,71,3.26,0.1706,9293
17681,4,56,3.27,0.1706,9294
17682,5,65,3.31,0.1706,9295
17683,6,81,3.33,0.1706,9296
17684,3,47,3.32,0.1706,9296
17685,1,15,3.29,0.1706,9296
17686,4,76,3.27,0.1705,9296
17687,4,33,3.28,0.1705,9296
17688,5,57,3.28,0.1705,9296
17689,1,21,3.28,0.1705,9296
17690,2,27,3.24,0.1705,9297
17691,6,52,3.24,0.1705,9297
17692,5,54,3.23,0.1704,9297
17693,3,30,3.21,0.1704,9297
17694,2,24,3.23,0.1704,9297
17695,3,54,3.23,0.1704,9297
17696,7,73,3.29,0.1704,9297
17697,3,25,3.30,0.1704,9297
17698,5,56,3.29,0.1703,9298
17699,1,10,3.22,0.1703,9298
17700,3,53,3.25,0.1703,9299
17701,3,37,3.27,0.1703,9299
17702,2,41,3.29,0.1703,9299
17703,5,65,3.30,0.1702,9301
17704,6,77,3.32,0.1702,9301
17705,2,25,3.27,0.1702,9301
17706,5,42,3.30,0.1702,9301
17707,3,39,3.27,0.1702,9301
17708,6,59,3.28,0.1702,9301
17709,6,77,3.28,0.1701,9303
17710,0,6,3.22,0.1701,9303
17711,2,26,3.23,0.1701,9303
17712,1,11,3.22,0.1701,9303
17713,2,22,3.20,0.1701,9303
17714,1,32,3.19,0.1701,9303
17715,3,25,3.16,0.1700,9303
17716,3,51,3.17,0.1700,9303
17717,2,23,3.13,0.1700,9304
17718,2,26,3.11,0.1700,9304
17719,1,22,3.08,0.1700,9304
17720,5,42,3.05,0.1700,9304
17721,2,30,3.05,0.1699,9304
17722,5,62,3.06,0.1699,9304
17723,1,27,3.05,0.1699,9304
17724,3,29,3.06,0.1699,9304
17725,3,48,3.08,0.1699,9305
17726,2,11,3.07,0.1699,9305
17727,1,15,3.03,0.1698,9305
17728,5,66,3.06,0.1698,9305
17729,5,63,3.10,0.1698,9305
17730,1,33,3.08,0.1698,9305
17731,4,61,3.10,0.1698,9306
17732,4,48,3.11,0.1698,9306
17733,1,17,3.11,0.1697,9307
17734,2,28,3.10,0.1697,9307
17735,1,13,3.11,0.1697,9307
17736,2,46,3.11,0.1697,9307
17737,5,47,3.16,0.1697,9307
17738,5,47,3.19,0.1697,9308
17739,4,36,3.19,0.1696,9308
17740,6,38,3.18,0.1696,9308
17741,2,15,3.20,0.1696,9308
17742,1,18,3.20,0.1696,9308
17743,4,46,3.18,0.1696,9308
17744,7,68,3.19,0.1696,9310
17745,3,31,3.17,0.1695,9313
17746,2,47,3.14,0.1695,9313
17747,6,97,3.19,0.1695,9313
17748,10,82,3.29,0.1695,9316
17749,1,51,3.29,0.1695,9317
17750,4,74,3.28,0.1695,9317
17751,3,44,3.27,0.1694,9317
17752,4,43,3.23,0.1694,9318
17753,6,63,3.21,0.1694,9318
17754,5,59,3.22,0.1694,9318
17755,7,57,3.26,0.1694,9319
17756,3,36,3.26,0.1693,9319
17757,1,10,3.25,0.1693,9319
17758,3,49,3.28,0.1693,9319
17759,1,11,3.27,0.1693,9319
17760,5,68,3.29,0.1693,9320
17761,5,49,3.30,0.1693,9320
17762,2,23,3.29,0.1692,9321
17763,2,28,3.31,0.1692,9321
17764,1,21,3.26,0.1692,9321
17765,6,74,3.25,0.1692,9325
17766,3,43,3.25,0.1692,9327
17767,2,16,3.23,0.1692,9327
17768,3,46,3.26,0.1691,9327
17769,6,63,3.29,0.1691,9327
17770,3,57,3.30,0.1691,9327
17771,3,34,3.30,0.1691,9327
17772,4,38,3.33,0.1691,9327
17773,6,79,3.37,0.1691,9327
17774,4,47,3.38,0.1690,9327
17775,4,55,3.42,0.1690,9327
17776,7,63,3.44,0.1690,9328
17777,3,32,3.43,0.1690,9329
17778,2,50,3.44,0.1690,9330
17779,3,51,3.45,0.1690,9330
17780,0,17,3.42,0.1689,9330
17781,7,58,3.45,0.1689,9331
17782,5,76,3.45,0.1689,9331
17783,5,58,3.44,0.1689,9332
17784,5,62,3.46,0.1689,9332
17785,1,11,3.46,0.1689,9332
17786,2,31,3.44,0.1688,9332
17787,2,33,3.42,0.1688,9333
17788,2,9,3.39,0.1688,9333
17789,5,67,3.43,0.1688,9333
17790,3,54,3.44,0.1688,9333
17791,1,10,3.39,0.1688,9333
17792,5,96,3.39,0.1687,9335
17793,10,105,3.46,0.1687,9338
17794,0,10,3.44,0.1687,9338
17795,1,41,3.42,0.1687,9338
17796,3,50,3.38,0.1687,9338
17797,8,76,3.43,0.1687,9341
17798,3,50,3.41,0.1686,9341
17799,7,73,3.47,0.1686,9341
17800,4,82,3.48,0.1686,9342
17801,3,56,3.48,0.1686,9342
17802,1,9,3.47,0.1686,9342
17803,8,104,3.50,0.1686,9344
17804,6,62,3.50,0.1685,9350
17805,4,55,3.52,0.1685,9351
17806,3,27,3.50,0.1685,9351
17807,0,12,3.47,0.1685,9351
17808,1,32,3.42,0.1685,9351
17809,4,52,3.40,0.1685,9351
17810,5,66,3.45,0.1684,9351
17811,3,35,3.46,0.1684,9351
17812,2,35,3.47,0.1684,9351
17813,5,48,3.50,0.1684,9351
17814,1,22,3.50,0.1684,9351
17815,1,22,3.48,0.1684,9351
17816,6,50,3.51,0.1683,9351
17817,5,53,3.54,0.1683,9352
17818,7,61,3.59,0.1683,9354
17819,4,28,3.62,0.1683,9356
17820,3,27,3.60,0.1683,9356
17821,0,5,3.58,0.1683,9356
17822,5,54,3.58,0.1682,9356
17823,8,85,3.65,0.1682,9357
17824,1,32,3.63,0.1682,9357
17825,3,39,3.63,0.1682,9357
17826,3,36,3.64,0.1682,9357
17827,1,17,3.64,0.1682,9357
17828,1,11,3.60,0.1681,9357
17829,3,34,3.58,0.1681,9357
17830,5,64,3.62,0.1681,9357
17831,3,76,3.61,0.1681,9357
17832,4,45,3.61,0.1681,9358
17833,1,13,3.61,0.1681,9358
17834,9,82,3.68,0.1680,9360
17835,4,39,3.71,0.1680,9360
17836,6,69,3.75,0.1680,9361
17837,3,27,3.73,0.1680,9361
17838,3,44,3.71,0.1680,9361
17839,3,36,3.70,0.1679,9361
17840,1,16,3.65,0.1679,9361
17841,4,67,3.67,0.1679,9362
17842,6,51,3.72,0.1679,9362
17843,7,74,3.75,0.1679,9365
17844,3,30,3.71,0.1679,9365
17845,1,21,3.69,0.1678,9365
17846,7,65,3.74,0.1678,9367
17847,8,91,3.76,0.1678,9369
17848,5,68,3.71,0.1678,9369
17849,3,45,3.73,0.1678,9370
17850,2,45,3.71,0.1678,9370
17851,3,58,3.71,0.1677,9370
17852,1,28,3.68,0.1677,9370
17853,3,32,3.65,0.1677,9370
17854,4,31,3.64,0.1677,9370
17855,3,29,3.60,0.1677,9370
17856,5,91,3.62,0.1677,9372
17857,4,55,3.65,0.1676,9372
17858,6,55,3.68,0.1676,9372
17859,4,28,3.71,0.1676,9373
17860,3,22,3.69,0.1676,9373
17861,5,41,3.69,0.1676,9373
17862,1,6,3.68,0.1676,9373
17863,3,43,3.69,0.1675,9373
17864,3,43,3.71,0.1675,9374
17865,4,42,3.69,0.1675,9374
17866,0,8,3.66,0.1675,9374
17867,2,20,3.66,0.1675,9375
17868,2,16,3.65,0.1675,9375
17869,5,28,3.64,0.1674,9375
17870,3,38,3.64,0.1674,9375
17871,3,43,3.64,0.1674,9375
17872,4,58,3.64,0.1674,9376
17873,5,38,3.63,0.1674,9376
17874,2,27,3.61,0.1674,9377
17875,2,27,3.59,0.1673,9377
17876,3,35,3.55,0.1673,9377
17877,6,60,3.58,0.1673,9379
17878,5,48,3.61,0.1673,9379
17879,7,75,3.65,0.1673,9381
17880,1,24,3.66,0.1673,9381
17881,2,19,3.61,0.1672,9381
17882,2,21,3.58,0.1672,9381
17883,7,80,3.60,0.1672,9383
17884,1,14,3.56,0.1672,9383
17885,3,23,3.58,0.1672,9383
17886,7,58,3.63,0.1672,9384
17887,2,23,3.63,0.1671,9384
17888,4,68,3.65,0.1671,9384
17889,6,96,3.66,0.1671,9385
17890,1,25,3.64,0.1671,9385
17891,11,131,3.74,0.1671,9388
17892,3,19,3.72,0.1671,9388
17893,2,32,3.64,0.1670,9388
17894,0,9,3.64,0.1670,9388
17895,8,100,3.71,0.1670,9389
17896,5,47,3.73,0.1670,9389
17897,6,67,3.71,0.1670,9390
17898,0,11,3.68,0.1670,9390
17899,0,23,3.61,0.1669,9390
17900,2,50,3.59,0.1669,9390
17901,4,75,3.60,0.1669,9391
17902,1,16,3.60,0.1669,9391
17903,6,66,3.58,0.1669,9392
17904,3,34,3.55,0.1669,9392
17905,5,36,3.56,0.1668,9392
17906,6,64,3.59,0.1668,9393
17907,3,32,3.62,0.1668,9393
17908,7,81,3.68,0.1668,9394
17909,2,26,3.66,0.1668,9394
17910,2,24,3.63,0.1668,9394
17911,4,60,3.64,0.1667,9395
17912,1,22,3.63,0.1667,9395
17913,5,88,3.63,0.1667,9397
17914,6,116,3.68,0.1667,9399
17915,6,43,3.73,0.1667,9400
17916,5,49,3.72,0.1667,9400
17917,5,44,3.72,0.1666,9400
17918,2,35,3.67,0.1666,9400
17919,6,98,3.69,0.1666,9403
17920,3,35,3.69,0.1666,9403
17921,1,13,3.70,0.1666,9403
17922,5,62,3.70,0.1666,9403
17923,3,48,3.65,0.1665,9405
17924,4,58,3.68,0.1665,9405
17925,2,27,3.67,0.1665,9406
17926,6,66,3.70,0.1665,9406
17927,1,34,3.70,0.1665,9407
17928,2,17,3.71,0.1665,9407
17929,0,8,3.68,0.1664,9407
17930,5,68,3.68,0.1664,9407
17931,1,9,3.66,0.1664,9407
17932,2,46,3.64,0.1664,9407
17933,5,42,3.68,0.1664,9407
17934,3,34,3.62,0.1664,9407
