Episode,Agent1Reward,Agent2Reward,Agent1AvgR,Agent2AvgR,Agent1Wins,Agent2Wins,Steps,BufSize,Loss1,Loss2
2465,-11.0,4.0,-7.042,-1.242,432,409,10,50000,0.40531,0.19605
2466,-10.799999999999999,4.2,-7.042,-1.242,432,409,8,50000,0.40531,0.19605
2467,-6.499999999999975,-21.499999999999975,-7.042,-1.242,432,409,115,50000,0.40531,0.19605
2468,-11.299999999999999,3.7,-7.042,-1.242,432,409,13,50000,0.40531,0.19605
2469,-11.1,3.9000000000000004,-7.042,-1.242,432,409,11,50000,0.40531,0.19605
2470,-12.1,2.9,-7.042,-1.242,432,409,21,50000,0.40531,0.19605
2471,11.400000000000002,-3.6000000000000005,-7.042,-1.242,432,409,36,50000,0.40531,0.19605
2472,-7.89999999999997,-2.899999999999954,-7.042,-1.242,432,410,129,50000,0.40531,0.19605
2473,-11.7,3.3,-7.042,-1.242,432,410,17,50000,0.40531,0.19605
2474,-10.9,4.1000000000000005,-7.042,-1.242,432,410,9,50000,0.40531,0.19605
2475,3.0999999999999996,-11.9,-7.042,-1.242,432,410,19,50000,0.40531,0.19605
2476,-11.1,3.9000000000000004,-7.042,-1.242,432,410,11,50000,0.40531,0.19605
2477,-10.9,4.1000000000000005,-7.042,-1.242,432,410,9,50000,0.40531,0.19605
2478,-12.700000000000001,2.2999999999999994,-7.042,-1.242,432,410,27,50000,0.40531,0.19605
2479,-10.6,4.4,-7.042,-1.242,432,410,6,50000,0.40531,0.19605
2480,3.0999999999999996,-11.9,-7.021,-1.421,432,410,19,50000,0.42281,0.20661
2481,3.8000000000000007,-11.2,-7.021,-1.421,432,410,12,50000,0.42281,0.20661
2482,0.5999999999999996,-14.4,-7.021,-1.421,432,410,44,50000,0.42281,0.20661
2483,-10.9,4.1000000000000005,-7.021,-1.421,432,410,9,50000,0.42281,0.20661
2484,-10.799999999999999,4.2,-7.021,-1.421,432,410,8,50000,0.42281,0.20661
2485,3.3,-11.7,-7.021,-1.421,432,410,17,50000,0.42281,0.20661
2486,11.700000000000003,-13.3,-7.021,-1.421,433,410,33,50000,0.42281,0.20661
2487,-10.799999999999999,4.2,-7.021,-1.421,433,410,8,50000,0.42281,0.20661
2488,-0.49999999999999645,-5.4999999999999964,-7.021,-1.421,433,411,55,50000,0.42281,0.20661
2489,1.0999999999999983,-13.900000000000002,-7.021,-1.421,433,411,39,50000,0.42281,0.20661
2490,1.1999999999999984,6.19999999999999,-7.021,-1.421,433,412,38,50000,0.42281,0.20661
2491,2.9,-12.1,-7.021,-1.421,433,412,21,50000,0.42281,0.20661
2492,-12.0,3.0,-7.021,-1.421,433,412,20,50000,0.42281,0.20661
2493,2.4999999999999996,-12.5,-7.021,-1.421,433,412,25,50000,0.42281,0.20661
2494,-10.9,4.1000000000000005,-7.021,-1.421,433,412,9,50000,0.42281,0.20661
2495,0.3000000000000007,-4.699999999999999,-7.021,-1.421,433,413,47,50000,0.42281,0.20661
2496,13.100000000000001,-11.9,-7.021,-1.421,434,413,19,50000,0.42281,0.20661
2497,-10.9,4.1000000000000005,-7.021,-1.421,434,413,9,50000,0.42281,0.20661
2498,-10.7,4.300000000000001,-7.021,-1.421,434,413,7,50000,0.42281,0.20661
2499,-11.4,3.6000000000000005,-7.021,-1.421,434,413,14,50000,0.42281,0.20661
2500,-10.7,4.300000000000001,-6.592,-1.592,434,413,7,50000,0.42096,0.19194
2501,-11.5,3.5,-6.592,-1.592,434,413,15,50000,0.42096,0.19194
2502,-11.2,3.8000000000000007,-6.592,-1.592,434,413,12,50000,0.42096,0.19194
2503,-10.799999999999999,4.2,-6.592,-1.592,434,413,8,50000,0.42096,0.19194
2504,-11.0,4.0,-6.592,-1.592,434,413,10,50000,0.42096,0.19194
2505,1.9999999999999991,-13.0,-6.592,-1.592,434,413,30,50000,0.42096,0.19194
2506,2.4999999999999996,-12.5,-6.592,-1.592,434,413,25,50000,0.42096,0.19194
2507,-11.0,4.0,-6.592,-1.592,434,413,10,50000,0.42096,0.19194
2508,-10.9,4.1000000000000005,-6.592,-1.592,434,413,9,50000,0.42096,0.19194
2509,-10.9,4.1000000000000005,-6.592,-1.592,434,413,9,50000,0.42096,0.19194
2510,-2.29999999999999,-17.29999999999999,-6.592,-1.592,434,413,73,50000,0.42096,0.19194
2511,-10.799999999999999,4.2,-6.592,-1.592,434,413,8,50000,0.42096,0.19194
2512,1.2999999999999985,16.299999999999983,-6.592,-1.592,434,414,37,50000,0.42096,0.19194
2513,-5.299999999999979,-20.29999999999998,-6.592,-1.592,434,414,103,50000,0.42096,0.19194
2514,-12.2,2.8,-6.592,-1.592,434,414,22,50000,0.42096,0.19194
2515,-11.0,4.0,-6.592,-1.592,434,414,10,50000,0.42096,0.19194
2516,-10.799999999999999,4.2,-6.592,-1.592,434,414,8,50000,0.42096,0.19194
2517,-10.9,4.1000000000000005,-6.592,-1.592,434,414,9,50000,0.42096,0.19194
2518,2.9,-12.1,-6.592,-1.592,434,414,21,50000,0.42096,0.19194
2519,-11.0,4.0,-6.592,-1.592,434,414,10,50000,0.42096,0.19194
2520,2.3999999999999995,-12.600000000000001,-6.654,-1.154,434,414,26,50000,0.38405,0.22146
2521,9.40000000000001,-15.599999999999996,-6.654,-1.154,435,414,56,50000,0.38405,0.22146
2522,-11.7,3.3,-6.654,-1.154,435,414,17,50000,0.38405,0.22146
2523,1.2999999999999985,-3.6999999999999975,-6.654,-1.154,435,415,37,50000,0.38405,0.22146
2524,2.4999999999999996,-12.5,-6.654,-1.154,435,415,25,50000,0.38405,0.22146
2525,3.8000000000000007,-11.2,-6.654,-1.154,435,415,12,50000,0.38405,0.22146
2526,-12.2,2.8,-6.654,-1.154,435,415,22,50000,0.38405,0.22146
2527,-12.2,2.8,-6.654,-1.154,435,415,22,50000,0.38405,0.22146
2528,3.8000000000000007,-11.2,-6.654,-1.154,435,415,12,50000,0.38405,0.22146
2529,-14.3,10.700000000000015,-6.654,-1.154,435,416,43,50000,0.38405,0.22146
2530,1.3999999999999986,-13.600000000000001,-6.654,-1.154,435,416,36,50000,0.38405,0.22146
2531,-14.100000000000001,10.900000000000002,-6.654,-1.154,435,417,41,50000,0.38405,0.22146
2532,-10.799999999999999,4.2,-6.654,-1.154,435,417,8,50000,0.38405,0.22146
2533,0.3000000000000007,-14.7,-6.654,-1.154,435,417,47,50000,0.38405,0.22146
2534,-1.799999999999999,3.2,-6.654,-1.154,436,417,18,50000,0.38405,0.22146
2535,2.2999999999999994,-12.700000000000001,-6.654,-1.154,436,417,27,50000,0.38405,0.22146
2536,-10.9,4.1000000000000005,-6.654,-1.154,436,417,9,50000,0.38405,0.22146
2537,-11.0,4.0,-6.654,-1.154,436,417,10,50000,0.38405,0.22146
2538,-17.599999999999987,7.4000000000000075,-6.654,-1.154,436,418,76,50000,0.38405,0.22146
2539,1.0999999999999983,-3.8999999999999915,-6.654,-1.154,436,419,39,50000,0.38405,0.22146
2540,-10.9,4.1000000000000005,-5.795,-1.695,436,419,9,50000,0.42513,0.25163
2541,-11.7,3.3,-5.795,-1.695,436,419,17,50000,0.42513,0.25163
2542,2.2999999999999994,-12.700000000000001,-5.795,-1.695,436,419,27,50000,0.42513,0.25163
2543,-12.600000000000001,2.3999999999999995,-5.795,-1.695,436,419,26,50000,0.42513,0.25163
2544,-10.9,4.1000000000000005,-5.795,-1.695,436,419,9,50000,0.42513,0.25163
2545,-11.1,3.9000000000000004,-5.795,-1.695,436,419,11,50000,0.42513,0.25163
2546,2.6999999999999997,-12.3,-5.795,-1.695,436,419,23,50000,0.42513,0.25163
2547,-11.5,3.5,-5.795,-1.695,436,419,15,50000,0.42513,0.25163
2548,-10.799999999999999,4.2,-5.795,-1.695,436,419,8,50000,0.42513,0.25163
2549,-11.6,13.400000000000002,-5.795,-1.695,436,420,16,50000,0.42513,0.25163
2550,12.5,-12.5,-5.795,-1.695,437,420,25,50000,0.42513,0.25163
2551,-14.6,0.40000000000000036,-5.795,-1.695,437,420,46,50000,0.42513,0.25163
2552,11.60000000000001,-3.3999999999999897,-5.795,-1.695,437,420,34,50000,0.42513,0.25163
2553,3.8000000000000007,-11.2,-5.795,-1.695,437,420,12,50000,0.42513,0.25163
2554,-10.9,4.1000000000000005,-5.795,-1.695,437,420,9,50000,0.42513,0.25163
2555,-12.2,2.8,-5.795,-1.695,437,420,22,50000,0.42513,0.25163
2556,14.200000000000003,-10.799999999999999,-5.795,-1.695,438,420,8,50000,0.42513,0.25163
2557,3.8000000000000007,-11.2,-5.795,-1.695,438,420,12,50000,0.42513,0.25163
2558,-11.0,4.0,-5.795,-1.695,438,420,10,50000,0.42513,0.25163
2559,-11.4,3.6000000000000005,-5.795,-1.695,438,420,14,50000,0.42513,0.25163
2560,2.6999999999999997,-12.3,-5.378,-1.778,438,420,23,50000,0.45704,0.26556
2561,-10.9,4.1000000000000005,-5.378,-1.778,438,420,9,50000,0.45704,0.26556
2562,-10.799999999999999,4.2,-5.378,-1.778,438,420,8,50000,0.45704,0.26556
2563,-10.9,4.1000000000000005,-5.378,-1.778,438,420,9,50000,0.45704,0.26556
2564,-10.799999999999999,4.2,-5.378,-1.778,438,420,8,50000,0.45704,0.26556
2565,-17.19999999999999,17.800000000000026,-5.378,-1.778,438,421,72,50000,0.45704,0.26556
2566,-10.9,4.1000000000000005,-5.378,-1.778,438,421,9,50000,0.45704,0.26556
2567,-10.9,4.1000000000000005,-5.378,-1.778,438,421,9,50000,0.45704,0.26556
2568,12.600000000000001,-12.4,-5.378,-1.778,439,421,24,50000,0.45704,0.26556
2569,-12.5,2.4999999999999996,-5.378,-1.778,439,421,25,50000,0.45704,0.26556
2570,-12.4,2.5999999999999996,-5.378,-1.778,439,421,24,50000,0.45704,0.26556
2571,-11.7,3.3,-5.378,-1.778,439,421,17,50000,0.45704,0.26556
2572,-11.7,3.3,-5.378,-1.778,439,421,17,50000,0.45704,0.26556
2573,3.8000000000000007,-11.2,-5.378,-1.778,439,421,12,50000,0.45704,0.26556
2574,-10.9,4.1000000000000005,-5.378,-1.778,439,421,9,50000,0.45704,0.26556
2575,-13.500000000000002,1.4999999999999987,-5.378,-1.778,439,421,35,50000,0.45704,0.26556
2576,-10.9,4.1000000000000005,-5.378,-1.778,439,421,9,50000,0.45704,0.26556
2577,-6.3999999999999755,-21.399999999999977,-5.378,-1.778,439,421,114,50000,0.45704,0.26556
2578,-14.899999999999999,20.09999999999999,-5.378,-1.778,439,422,49,50000,0.45704,0.26556
2579,-11.1,3.9000000000000004,-5.378,-1.778,439,422,11,50000,0.45704,0.26556
2580,-15.699999999999996,19.29999999999997,-5.856,-1.056,439,423,57,50000,0.43150,0.28990
2581,1.0999999999999983,-13.900000000000002,-5.856,-1.056,439,423,39,50000,0.43150,0.28990
2582,0.9999999999999982,-14.000000000000002,-5.856,-1.056,439,423,40,50000,0.43150,0.28990
2583,-10.799999999999999,4.2,-5.856,-1.056,439,423,8,50000,0.43150,0.28990
2584,3.8000000000000007,-11.2,-5.856,-1.056,439,423,12,50000,0.43150,0.28990
2585,10.000000000000004,-4.999999999999997,-5.856,-1.056,439,423,50,50000,0.43150,0.28990
2586,7.500000000000013,-17.49999999999999,-5.856,-1.056,440,423,75,50000,0.43150,0.28990
2587,-11.2,3.8000000000000007,-5.856,-1.056,440,423,12,50000,0.43150,0.28990
2588,-3.399999999999986,-8.39999999999998,-5.856,-1.056,440,424,84,50000,0.43150,0.28990
2589,1.899999999999999,-13.100000000000001,-5.856,-1.056,440,424,31,50000,0.43150,0.28990
2590,-11.9,3.0999999999999996,-5.856,-1.056,440,424,19,50000,0.43150,0.28990
2591,-10.7,4.300000000000001,-5.856,-1.056,440,424,7,50000,0.43150,0.28990
2592,-10.799999999999999,4.2,-5.856,-1.056,440,424,8,50000,0.43150,0.28990
2593,-10.799999999999999,4.2,-5.856,-1.056,440,424,8,50000,0.43150,0.28990
2594,2.9,-12.1,-5.856,-1.056,440,424,21,50000,0.43150,0.28990
2595,-10.799999999999999,4.2,-5.856,-1.056,440,424,8,50000,0.43150,0.28990
2596,-10.9,4.1000000000000005,-5.856,-1.056,440,424,9,50000,0.43150,0.28990
2597,-11.1,3.9000000000000004,-5.856,-1.056,440,424,11,50000,0.43150,0.28990
2598,-11.1,3.9000000000000004,-5.856,-1.056,440,424,11,50000,0.43150,0.28990
2599,-10.6,4.4,-5.856,-1.056,440,424,6,50000,0.43150,0.28990
2600,-10.799999999999999,4.2,-6.332,-0.832,440,424,8,50000,0.43466,0.34468
2601,-0.7999999999999954,-15.799999999999995,-6.332,-0.832,440,424,58,50000,0.43466,0.34468
2602,-10.7,4.300000000000001,-6.332,-0.832,440,424,7,50000,0.43466,0.34468
2603,2.4999999999999996,-12.5,-6.332,-0.832,440,424,25,50000,0.43466,0.34468
